,text,book,line,string,meter,me
207,iliad,1,208,οὐρανόθεν πρό δέ μ ἧκε θεά λευκώλενος Ἥρη,DDDSDA,0.3940680636023565
208,iliad,1,209,ἄμφω ὁμῶς θυμῷ φιλέουσά τε κηδομένη τε,DSDDDA,0.06688260467647446
209,iliad,1,210,ἀλλ ἄγε λῆγ ἔριδος μηδέ ξίφος ἕλκεο χειρί,DDSDDA,0.24300930042954644
210,iliad,1,211,ἀλλ ἤτοι ἔπεσιν μέν ὀνείδισον ὡς ἔσεταί περ,SDDDDA,0.09627042077142203
211,iliad,1,212,ὧδε γάρ ἐξερέω τό δέ καί τετελεσμένον ἔσται,DDDDDA,1.0012653874775443
212,iliad,1,213,καί ποτέ τοι τρίς τόσσα παρέσσεται ἀγλαά δῶρα,DSDDDA,0.14234334116537814
213,iliad,1,214,ὕβριος εἵνεκα τῆσδε σύ δ ἴσχεο πείθεο δ ἡμῖν,DDDDDA,0.1168748590111819
214,iliad,1,215,τήν δ ἀπαμειβόμενος προσέφη πόδας ὠκύς Ἀχιλλεύς,DDDDDA,15.682055514127372
215,iliad,1,216,χρή μέν σφωΐτερόν γε θεά ἔπος εἰρύσσασθαι,SDDDSA,0.02801387721585912
216,iliad,1,217,καί μάλα περ θυμῷ κεχολωμένον ὧς γάρ ἄμεινον,DSDDDA,0.07814999531887752
217,iliad,1,218,ὅς κε θεοῖς ἐπιπείθηται μάλα τ ἔκλυον αὐτοῦ,DDSDDA,0.042885045811202706
218,iliad,1,219,ἦ καί ἐπ ἀργυρέῃ κώπῃ σχέθε χεῖρα βαρεῖαν,DDSDDA,0.25366000585545917
219,iliad,1,220,ἄψ δ ἐς κουλεόν ὦσε μέγα ξίφος οὐδ ἀπίθησε,SDDDDA,0.13620024376008064
220,iliad,1,221,μύθῳ Ἀθηναίης ἥ δ Οὔλυμπον δέ βεβήκει,DSSSDA,0.08780752986929713
221,iliad,1,222,δώματ ἐς αἰγιόχοιο Διός μετά δαίμονας ἄλλους,DDDDDA,0.039954178057908483
222,iliad,1,223,Πηλεΐδης δ ἐξαῦτις ἀταρτηροῖς ἐπέεσσιν,DSDSDA,0.15918464114765457
223,iliad,1,224,Ἀτρεΐδην προσέειπε καί οὔ πω λῆγε χόλοιο,DDDSDA,0.14710767017181947
224,iliad,1,225,οἰνοβαρές κυνός ὄμματ ἔχων κραδίην δ ἐλάφοιο,DDDDDA,0.05614150177909231
225,iliad,1,226,οὔτέ ποτ ἐς πόλεμον ἅμα λαῷ θωρηχθῆναι,DDDSSA,0.19488023204886623
226,iliad,1,227,οὔτε λόχον δ ἰέναι σύν ἀριστήεσσιν Ἀχαιῶν,DDDSDA,0.047340731673105686
227,iliad,1,228,τέτληκας θυμῷ τό δέ τοι κήρ εἴδεται εἶναι,SSDSDA,0.17112796042418235
228,iliad,1,229,ἦ πολύ λώϊόν ἐστι κατά στρατόν εὐρύν Ἀχαιῶν,DDDDDA,0.36437104302498846
229,iliad,1,230,δῶρ ἀποαιρεῖσθαι ὅς τις σέθεν ἀντίον εἴπῃ,DSSDDA,0.08693908713517419
230,iliad,1,231,δημοβόρος βασιλεύς ἐπεί οὐτιδανοῖσιν ἀνάσσεις,DDDDDA,0.07427931707679981
231,iliad,1,232,ἦ γάρ ἄν Ἀτρεΐδη νῦν ὕστατα λωβήσαιο,DDSDSA,0.2676080622914654
232,iliad,1,233,ἀλλ ἔκ τοι ἐρέω καί ἐπί μέγαν ὅρκον ὀμοῦμαι,SDDDDA,0.4332099317242435
233,iliad,1,234,ναί μά τόδε σκῆπτρον τό μέν οὔ ποτε φύλλα καί ὄζους,DSDDDA,0.09070559303635226
234,iliad,1,235,φύσει ἐπεί δή πρῶτα τομήν ἐν ὄρεσσι λέλοιπεν,DSDDDA,0.16608798167971722
235,iliad,1,236,οὐδ ἀναθηλήσει περί γάρ ῥά ἑ χαλκός ἔλεψε,DSDDDA,0.051718465671060664
236,iliad,1,237,φύλλά τε καί φλοιόν νῦν αὖτέ μιν υἷες Ἀχαιῶν,DSSDDA,0.17010493086799797
237,iliad,1,238,ἐν παλάμῃς φορέουσι δικασπόλοι οἵ τε θέμιστας,DDDDDA,0.1100766939936698
238,iliad,1,239,πρός Διός εἰρύαται ὅ δέ τοι μέγας ἔσσεται ὅρκος,DDDDDA,0.07146572332878698
239,iliad,1,240,ἦ ποτ Ἀχιλλῆος ποθή ἵξεται υἷας Ἀχαιῶν,DSDDDA,0.09392504462086006
240,iliad,1,241,σύμπαντας τότε δ οὔ τι δυνήσεαι ἀχνύμενός περ,SDDDDA,0.608020031495217
241,iliad,1,242,χραισμεῖν εὖτ ἄν πολλοί ὑφ Ἕκτορος ἀνδροφόνοιο,SSDDDA,0.19228241827592585
242,iliad,1,243,θνήσκοντες πίπτωσι σύ δ ἔνδοθι θυμόν ἀμύξεις,SSDDDA,0.1358252568935955
243,iliad,1,244,χωόμενος ὅ τ ἄριστον Ἀχαιῶν οὐδέν ἔτισας,DDDSDA,0.10855672233524731
244,iliad,1,245,ὥς φάτο Πηλεΐδης ποτί δέ σκῆπτρον βάλε γαίῃ,DDDSDA,0.16757590868890096
245,iliad,1,246,χρυσείοις ἥλοισι πεπαρμένον ἕζετο δ αὐτός,SSDDDA,0.5815701137181702
246,iliad,1,247,Ἀτρεΐδης δ ἑτέρωθεν ἐμήνιε τοῖσι δέ Νέστωρ,DDDDDA,0.20441138578443663
247,iliad,1,248,ἡδυεπής ἀνόρουσε λιγύς Πυλίων ἀγορητής,DDDDDA,0.18773840518485324
248,iliad,1,249,τοῦ καί ἀπό γλώσσης μέλιτος γλυκίων ῥέεν αὐδή,DSDDDA,0.13487254756650377
249,iliad,1,250,τῷ δ ἤδη δύο μέν γενεαί μερόπων ἀνθρώπων,SDDDSA,0.1704045785409942
250,iliad,1,251,ἐφθίαθ οἵ οἱ πρόσθεν ἅμα τράφεν ἠδ ἐγένοντο,DSDDDA,0.07908239248078497
251,iliad,1,252,ἐν Πύλῳ ἠγαθέῃ μετά δέ τριτάτοισιν ἄνασσεν,DDDDDA,0.17681768879671084
252,iliad,1,253,ὅ σφιν ἐύ φρονέων ἀγορήσατο καί μετέειπεν,DDDDDA,1.245213627073006
253,iliad,1,254,ὦ πόποι ἦ μέγα πένθος Ἀχαιΐδα γαῖαν ἱκάνει,DDDDDA,0.33298351844354007
254,iliad,1,255,ἦ κεν γηθήσαι Πρίαμος Πριάμοιό τε παῖδες,SSDDDA,0.1477638749245026
255,iliad,1,256,ἄλλοι τε Τρῶες μέγα κεν κεχαροίατο θυμῷ,SSDDDA,0.011120636423580042
256,iliad,1,257,εἰ σφῶϊν τάδε πάντα πυθοίατο μαρναμένοιϊν,SDDDDA,0.1357304382120233
257,iliad,1,258,οἵ περί μέν βουλήν Δαναῶν περί δ ἐστέ μάχεσθαι,DSDDDA,0.03578965588818994
258,iliad,1,259,ἀλλά πίθεσθ ἄμφω δέ νεωτέρω ἐστόν ἐμεῖο,DSDDDA,0.04909505212241865
259,iliad,1,260,ἤδη γάρ ποτ ἐγώ καί ἀρείοσιν ἠέ περ ὑμῖν,SDDDDA,0.06508674255161548
260,iliad,1,261,ἀνδράσιν ὡμίλησα καί οὔ ποτέ μ οἵ γ ἀθέριζον,DSDDDA,0.06182766183255923
261,iliad,1,262,οὐ γάρ πω τοίους ἴδον ἀνέρας οὐδέ ἴδωμαι,SSDDDA,0.3485784264226686
262,iliad,1,263,οἷον Πειρίθοόν τε Δρύαντά τε ποιμένα λαῶν,SDDDDA,0.09008690874328669
263,iliad,1,264,Καινέα τ Ἐξάδιόν τε καί ἀντίθεον Πολύφημον,DDDDDA,0.19305129383283173
264,iliad,1,265,Θησέα τ Αἰγεΐδην ἐπιείκελον ἀθανάτοισιν,DDDDDA,0.13632875681336667
265,iliad,1,266,κάρτιστοι δή κεῖνοι ἐπιχθονίων τράφεν ἀνδρῶν,SSDDDA,0.055648743438388694
266,iliad,1,267,κάρτιστοι μέν ἔσαν καί καρτίστοις ἐμάχοντο,SDSSDA,0.019914360346090603
267,iliad,1,268,φηρσίν ὀρεσκῴοισι καί ἐκπάγλως ἀπόλεσσαν,DSDSDA,0.07759016141775488
268,iliad,1,269,καί μέν τοῖσιν ἐγώ μεθομίλεον ἐκ Πύλου ἐλθών,SDDDDA,0.04147320505316563
269,iliad,1,270,τηλόθεν ἐξ ἀπίης γαίης καλέσαντο γάρ αὐτοί,DDSDDA,0.11723348281995782
270,iliad,1,271,καί μαχόμην κατ ἔμ αὐτόν ἐγώ κείνοισι δ ἄν οὔ τις,DDDSDA,0.06402020664903273
271,iliad,1,272,τῶν οἵ νῦν βροτοί εἰσιν ἐπιχθόνιοι μαχέοιτο,SDDDDA,0.14630525568067287
272,iliad,1,273,καί μέν μευ βουλέων ξύνιεν πείθοντό τε μύθῳ,SSDSDA,0.13232657136106105
273,iliad,1,274,ἀλλά πίθεσθε καί ὔμμες ἐπεί πείθεσθαι ἄμεινον,DDDSDA,0.04712305797711526
274,iliad,1,275,μήτε σύ τόνδ ἀγαθός περ ἐών ἀποαίρεο κούρην,DDDDDA,0.13086340124764084
275,iliad,1,276,ἀλλ ἔα ὥς οἱ πρῶτα δόσαν γέρας υἷες Ἀχαιῶν,DSDDDA,0.06487625421288334
276,iliad,1,277,μήτε σύ Πηλείδη ἔθελ ἐριζέμεναι βασιλῆϊ,NNNNNN,0.14778081578378724
277,iliad,1,278,ἀντιβίην ἐπεί οὔ ποθ ὁμοίης ἔμμορε τιμῆς,DDDSDA,0.3608734017962642
278,iliad,1,279,σκηπτοῦχος βασιλεύς ᾧ τε Ζεύς κῦδος ἔδωκεν,SDSSDA,0.21380899158594818
279,iliad,1,280,εἰ δέ σύ καρτερός ἐσσι θεά δέ σε γείνατο μήτηρ,DDDDDA,0.21821707384991854
280,iliad,1,281,ἀλλ ὅ γε φέρτερός ἐστιν ἐπεί πλεόνεσσιν ἀνάσσει,DDDDDA,0.1802572140400273
281,iliad,1,282,Ἀτρεΐδη σύ δέ παῦε τεόν μένος αὐτάρ ἔγωγε,DDDDDA,0.103919006417325
282,iliad,1,283,λίσσομ Ἀχιλλῆϊ μεθέμεν χόλον ὅς μέγα πᾶσιν,DSDDDA,0.0564583987175812
283,iliad,1,284,ἕρκος Ἀχαιοῖσιν πέλεται πολέμοιο κακοῖο,DSDDDA,0.06833931182074418
284,iliad,1,285,τόν δ ἀπαμειβόμενος προσέφη κρείων Ἀγαμέμνων,DDDSDA,17.41967557449457
285,iliad,1,286,ναί δή ταῦτά γε πάντα γέρον κατά μοῖραν ἔειπες,SDDDDA,0.7093395981591297
286,iliad,1,287,ἀλλ ὅδ ἀνήρ ἐθέλει περί πάντων ἔμμεναι ἄλλων,DDDSDA,0.06771426448127037
287,iliad,1,288,πάντων μέν κρατέειν ἐθέλει πάντεσσι δ ἀνάσσειν,SDDSDA,0.01958764997968772
288,iliad,1,289,πᾶσι δέ σημαίνειν ἅ τιν οὐ πείσεσθαι ὀΐω,DSDSDA,0.0411791736078038
289,iliad,1,290,εἰ δέ μιν αἰχμητήν ἔθεσαν θεοί αἰέν ἐόντες,DSDDDA,0.41421483838851586
290,iliad,1,291,τοὔνεκά οἱ προθέουσιν ὀνείδεα μυθήσασθαι,DDDDSA,0.11586896759408702
291,iliad,1,292,τόν δ ἄρ ὑποβλήδην ἠμείβετο δῖος Ἀχιλλεύς,DSSDDA,1.7071607088799199
292,iliad,1,293,ἦ γάρ κεν δειλός τε καί οὐτιδανός καλεοίμην,SSDDDA,0.29320637416954654
293,iliad,1,294,εἰ δή σοί πᾶν ἔργον ὑπείξομαι ὅττί κεν εἴπῃς,SSDDDA,0.10659402248662209
294,iliad,1,295,ἄλλοισιν δή ταῦτ ἐπιτέλλεο μή γάρ ἔμοιγε,SSDDDA,0.02465094076304868
295,iliad,1,296,σήμαιν οὐ γάρ ἔγωγ ἔτι σοί πείσεσθαι ὀΐω,SDDSDA,0.13020914140658366
296,iliad,1,297,ἄλλο δέ τοι ἐρέω σύ δ ἐνί φρεσί βάλλεο σῇσι,DDDDDA,2.7390761065624423
297,iliad,1,298,χερσί μέν οὔ τοι ἔγωγε μαχήσομαι εἵνεκα κούρης,DDDDDA,0.15490926031601676
298,iliad,1,299,οὔτε σοί οὔτέ τῳ ἄλλῳ ἐπεί μ ἀφέλεσθέ γε δόντες,DDDDDA,0.053386338735426794
299,iliad,1,300,τῶν δ ἄλλων ἅ μοί ἐστι θοῇ παρά νηΐ μελαίνῃ,SDDDDA,0.29839734371043186
300,iliad,1,301,τῶν οὐκ ἄν τι φέροις ἀνελών ἀέκοντος ἐμεῖο,SDDDDA,0.09726458008211734
301,iliad,1,302,εἰ δ ἄγε μήν πείρησαι ἵνα γνώωσι καί οἵδε,DSDSDA,0.1455714880921153
302,iliad,1,303,αἶψά τοι αἷμα κελαινόν ἐρωήσει περί δουρί,DDDSDA,0.1354918177046283
303,iliad,1,304,ὥς τώ γ ἀντιβίοισι μαχεσσαμένω ἐπέεσσιν,SDDDDA,0.1691667157045422
304,iliad,1,305,ἀνστήτην λῦσαν δ ἀγορήν παρά νηυσίν Ἀχαιῶν,SSDDDA,0.14283649093458695
305,iliad,1,306,Πηλεΐδης μέν ἐπί κλισίας καί νῆας ἐΐσας,DDDSDA,0.06681838657079332
306,iliad,1,307,ἤϊε σύν τε Μενοιτιάδῃ καί οἷς ἑτάροισιν,DDDSDA,0.022796404686880226
307,iliad,1,308,Ἀτρεΐδης δ ἄρα νῆα θοήν ἅλα δέ προέρυσσεν,DDDDDA,0.18660314580468917
308,iliad,1,309,ἐν δ ἐρέτας ἔκρινεν ἐείκοσιν ἐς δ ἑκατόμβην,DSDDDA,0.17698334815305783
309,iliad,1,310,βῆσε θεῷ ἀνά δέ Χρυσηΐδα καλλιπάρῃον,DSDDDA,0.060598241282985355
310,iliad,1,311,εἷσεν ἄγων ἐν δ ἀρχός ἔβη πολύμητις Ὀδυσσεύς,DSDDDA,0.22994615602666457
311,iliad,1,312,οἵ μέν ἔπειτ ἀναβάντες ἐπέπλεον ὑγρά κέλευθα,DDDDDA,1.479059084520317
312,iliad,1,313,λαούς δ Ἀτρεΐδης ἀπολυμαίνεσθαι ἄνωγεν,SDDSDA,0.05727176873277074
313,iliad,1,314,οἵ δ ἀπελυμαίνοντο καί εἰς ἅλα λύματα βάλλον,DSDDDA,0.1810625500212512
314,iliad,1,315,ἕρδον δ Ἀπόλλωνι τεληέσσας ἑκατόμβας,SSDSDA,0.13828846580732776
315,iliad,1,316,ταύρων ἠδ αἰγῶν παρά θῖν ἁλός ἀτρυγέτοιο,SSDDDA,0.29476930420740804
316,iliad,1,317,κνίση δ οὐρανόν ἷκεν ἑλισσομένη περί καπνῷ,SDDDDA,0.07452761383750464
317,iliad,1,318,ὥς οἵ μέν τά πένοντο κατά στρατόν οὐδ Ἀγαμέμνων,SDDDDA,0.1704762580024113
318,iliad,1,319,λῆγ ἔριδος τήν πρῶτον ἐπηπείλησ Ἀχιλῆϊ,DSDSDA,0.083064296318041
319,iliad,1,320,ἀλλ ὅ γε Ταλθύβιόν τε καί Εὐρυβάτην προσέειπε,DDDDDA,0.39553974085090426
320,iliad,1,321,τώ οἱ ἔσαν κήρυκε καί ὀτρηρώ θεράποντε,DSDSDA,0.042620483350630414
321,iliad,1,322,ἔρχεσθον κλισίην Πηληϊάδεω Ἀχιλῆος,SDSDDA,0.8358360359108566
322,iliad,1,323,χειρός ἑλόντ ἀγέμεν Βρισηΐδα καλλιπάρῃον,DDSDDA,0.3395033170128483
323,iliad,1,324,εἰ δέ κε μή δώῃσιν ἐγώ δέ κεν αὐτός ἕλωμαι,DSDDDA,0.25968869046060783
324,iliad,1,325,ἐλθών σύν πλεόνεσσι τό οἱ καί ῥίγιον ἔσται,SDDSDA,0.04341460367003296
325,iliad,1,326,ὥς εἰπών προΐει κρατερόν δ ἐπί μῦθον ἔτελλε,SDDDDA,0.31497842800422593
326,iliad,1,327,τώ δ ἀέκοντε βάτην παρά θῖν ἁλός ἀτρυγέτοιο,DDDDDA,0.31987343916826977
327,iliad,1,328,Μυρμιδόνων δ ἐπί τε κλισίας καί νῆας ἱκέσθην,DDDSDA,0.23092804837092049
328,iliad,1,329,τόν δ εὗρον παρά τε κλισίῃ καί νηΐ μελαίνῃ,SDDSDA,0.20639779342144826
329,iliad,1,330,ἥμενον οὐδ ἄρα τώ γε ἰδών γήθησεν Ἀχιλλεύς,DDDSDA,0.18059520016035652
330,iliad,1,331,τώ μέν ταρβήσαντε καί αἰδομένω βασιλῆα,SSDDDA,0.05800223782951358
331,iliad,1,332,στήτην οὐδέ τί μιν προσεφώνεον οὐδ ἐρέοντο,SDDDDA,0.2449354131752157
332,iliad,1,333,αὐτάρ ὅ ἔγνω ᾗσιν ἐνί φρεσί φώνησέν τε,DSDDSA,0.8436583183394787
333,iliad,1,334,χαίρετε κήρυκες Διός ἄγγελοι ἠδέ καί ἀνδρῶν,DSDDDA,0.1895122178722496
334,iliad,1,335,ἆσσον ἴτ οὔ τί μοι ὔμμες ἐπαίτιοι ἀλλ Ἀγαμέμνων,DDDDDA,0.1507922882211374
335,iliad,1,336,ὅ σφῶϊ προΐει Βρισηΐδος εἵνεκα κούρης,SDSDDA,0.11789646921870074
336,iliad,1,337,ἀλλ ἄγε διογενές Πατρόκλεες ἔξαγε κούρην,DDSDDA,0.601568752168538
337,iliad,1,338,καί σφωϊν δός ἄγειν τώ δ αὐτώ μάρτυροι ἔστων,SDSSDA,0.10482012813244805
338,iliad,1,339,πρός τε θεῶν μακάρων πρός τε θνητῶν ἀνθρώπων,DDSSSA,0.06872083736064953
339,iliad,1,340,καί πρός τοῦ βασιλῆος ἀπηνέος εἴ ποτε δ αὖτε,SDDDDA,0.046582005247320445
340,iliad,1,341,χρειώ ἐμεῖο γένηται ἀεικέα λοιγόν ἀμῦναι,DDDDDA,0.22644549385641308
341,iliad,1,342,τοῖς ἄλλοις ἦ γάρ ὅ γ ὀλοιῇσι φρεσί θύει,SSDSDA,0.204137821366294
342,iliad,1,343,οὐδέ τι οἶδε νοῆσαι ἅμα πρόσσω καί ὀπίσσω,DDDSDA,0.15616037517442113
343,iliad,1,344,ὅππως οἱ παρά νηυσί σόοι μαχέοιντο Ἀχαιοί,SDDDDA,0.13789249357633854
344,iliad,1,345,ὥς φάτο Πάτροκλος δέ φίλῳ ἐπεπείθεθ ἑταίρῳ,DSDDDA,0.9283073468884175
345,iliad,1,346,ἐκ δ ἄγαγε κλισίης Βρισηΐδα καλλιπάρῃον,DDSDDA,0.39585466182240936
346,iliad,1,347,δῶκε δ ἄγειν τώ δ αὖτις ἴτην παρά νῆας Ἀχαιῶν,DSDDDA,0.1833520055601266
347,iliad,1,348,ἥ δ ἀέκουσ ἅμα τοῖσι γυνή κίεν αὐτάρ Ἀχιλλεύς,DDDDDA,0.09619327395246915
348,iliad,1,349,δακρύσας ἑτάρων ἄφαρ ἕζετο νόσφι λιασθείς,SDDDDA,0.07207235828025334
349,iliad,1,350,θῖν ἔφ ἁλός πολιῆς ὁρόων ἐπ ἀπείρονα πόντον,DDDDDA,0.25068406095227264
350,iliad,1,351,πολλά δέ μητρί φίλῃ ἠρήσατο χεῖρας ὀρεγνύς,DDSDDA,0.22901253784816175
351,iliad,1,352,μῆτερ ἐπεί μ ἔτεκές γε μινυνθάδιόν περ ἐόντα,DDDDDA,0.06760642162000403
352,iliad,1,353,τιμήν πέρ μοι ὄφελλεν Ὀλύμπιος ἐγγυαλίξαι,SDDDDA,0.11993419400511579
353,iliad,1,354,Ζεύς ὑψιβρεμέτης νῦν δ οὐδέ με τυτθόν ἔτισεν,SDSDDA,0.10612134493697462
354,iliad,1,355,ἦ γάρ μ Ἀτρεΐδης εὐρύ κρείων Ἀγαμέμνων,SDSSDA,0.676295617065889
355,iliad,1,356,ἠτίμησεν ἑλών γάρ ἔχει γέρας αὐτός ἀπούρας,SDDDDA,0.15398545878887118
356,iliad,1,357,ὥς φάτο δάκρυ χέων τοῦ δ ἔκλυε πότνια μήτηρ,DDSDDA,0.7211634652543353
357,iliad,1,358,ἡμένη ἐν βένθεσσιν ἁλός παρά πατρί γέροντι,DSDDDA,0.14843270423021113
358,iliad,1,359,καρπαλίμως δ ἀνέδυ πολιῆς ἁλός ἠΰτ ὀμίχλη,DDDDDA,0.17891356711462003
359,iliad,1,360,καί ῥα πάροιθ αὐτοῖο καθέζετο δάκρυ χέοντος,DSDDDA,0.1724432741159255
360,iliad,1,361,χειρί τέ μιν κατέρεξεν ἔπος τ ἔφατ ἔκ τ ὀνόμαζε,DDDDDA,2.661886311816677
361,iliad,1,362,τέκνον τί κλαίεις τί δέ σε φρένας ἵκετο πένθος,SSDDDA,0.12409855150637562
