,set_size,lines,times_repeated,text,book,line
149,2,ἀρνῶν πρωτογόνων ῥέξειν κλειτήν ἑκατόμβην/οἴκαδε νοστήσας ἱερῆς εἰς ἄστυ Ζελείης,2,iliad,4,120
150,2,εὖ γάρ ἐγώ τόδε οἶδα κατά φρένα καί κατά θυμόν/ἔσσεται ἦμαρ ὅτ ἄν ποτ ὀλώλῃ Ἴλιος ἱρή,2,iliad,4,163
151,2,εὖ γάρ ἐγώ τόδε οἶδα κατά φρένα καί κατά θυμόν/ἔσσεται ἦμαρ ὅτ ἄν ποτ ὀλώλῃ Ἴλιος ἱρή,2,iliad,6,447
152,2,ἔσσεται ἦμαρ ὅτ ἄν ποτ ὀλώλῃ Ἴλιος ἱρή/καί Πρίαμος καί λαός ἐϋμμελίω Πριάμοιο,2,iliad,4,164
153,2,ἔσσεται ἦμαρ ὅτ ἄν ποτ ὀλώλῃ Ἴλιος ἱρή/καί Πρίαμος καί λαός ἐϋμμελίω Πριάμοιο,2,iliad,6,448
154,2,ὅν τις ὀϊστεύσας ἔβαλεν τόξων ἐΰ εἰδώς/Τρώων ἤ Λυκίων τῷ μέν κλέος ἄμμι δέ πένθος,2,iliad,4,196
155,2,ὅν τις ὀϊστεύσας ἔβαλεν τόξων ἐΰ εἰδώς/Τρώων ἤ Λυκίων τῷ μέν κλέος ἄμμι δέ πένθος,2,iliad,4,206
156,2,τόν δ ἄρ ὑπόδρα ἰδών προσέφη πολύμητις Ὀδυσσεύς/Ἀτρεΐδη ποῖόν σε ἔπος φύγεν ἕρκος ὀδόντων,2,iliad,4,349
157,2,τόν δ ἄρ ὑπόδρα ἰδών προσέφη πολύμητις Ὀδυσσεύς/Ἀτρεΐδη ποῖόν σε ἔπος φύγεν ἕρκος ὀδόντων,2,iliad,14,82
158,2,οἵ δ ὅτε δή ῥ ἐς χῶρον ἕνα ξυνιόντες ἵκοντο/σύν ῥ ἔβαλον ῥινούς σύν δ ἔγχεα καί μένε ἀνδρῶν,2,iliad,4,446
159,2,οἵ δ ὅτε δή ῥ ἐς χῶρον ἕνα ξυνιόντες ἵκοντο/σύν ῥ ἔβαλον ῥινούς σύν δ ἔγχεα καί μένε ἀνδρῶν,2,iliad,8,60
160,2,σύν ῥ ἔβαλον ῥινούς σύν δ ἔγχεα καί μένε ἀνδρῶν/χαλκεοθωρήκων ἀτάρ ἀσπίδες ὀμφαλόεσσαι,2,iliad,4,447
161,2,σύν ῥ ἔβαλον ῥινούς σύν δ ἔγχεα καί μένε ἀνδρῶν/χαλκεοθωρήκων ἀτάρ ἀσπίδες ὀμφαλόεσσαι,2,iliad,8,61
162,2,χαλκεοθωρήκων ἀτάρ ἀσπίδες ὀμφαλόεσσαι/ἔπληντ ἀλλήλῃσι πολύς δ ὀρυμαγδός ὀρώρει,2,iliad,4,448
163,2,χαλκεοθωρήκων ἀτάρ ἀσπίδες ὀμφαλόεσσαι/ἔπληντ ἀλλήλῃσι πολύς δ ὀρυμαγδός ὀρώρει,2,iliad,8,62
164,2,ἔπληντ ἀλλήλῃσι πολύς δ ὀρυμαγδός ὀρώρει/ἔνθα δ ἅμ οἰμωγή τε καί εὐχωλή πέλεν ἀνδρῶν,2,iliad,4,449
165,2,ἔπληντ ἀλλήλῃσι πολύς δ ὀρυμαγδός ὀρώρει/ἔνθα δ ἅμ οἰμωγή τε καί εὐχωλή πέλεν ἀνδρῶν,2,iliad,8,63
166,2,ἔνθα δ ἅμ οἰμωγή τε καί εὐχωλή πέλεν ἀνδρῶν/ὀλλύντων τε καί ὀλλυμένων ῥέε δ αἵματι γαῖα,2,iliad,4,450
167,2,ἔνθα δ ἅμ οἰμωγή τε καί εὐχωλή πέλεν ἀνδρῶν/ὀλλύντων τε καί ὀλλυμένων ῥέε δ αἵματι γαῖα,2,iliad,8,64
168,2,τόν ῥ ἔβαλε πρῶτος κόρυθος φάλον ἱπποδασείης/ἐν δέ μετώπῳ πῆξε πέρησε δ ἄρ ὀστέον εἴσω,2,iliad,4,459
169,2,τόν ῥ ἔβαλε πρῶτος κόρυθος φάλον ἱπποδασείης/ἐν δέ μετώπῳ πῆξε πέρησε δ ἄρ ὀστέον εἴσω,2,iliad,6,9
170,2,ἐν δέ μετώπῳ πῆξε πέρησε δ ἄρ ὀστέον εἴσω/αἰχμή χαλκείη τόν δέ σκότος ὄσσε κάλυψεν,2,iliad,4,460
171,2,ἐν δέ μετώπῳ πῆξε πέρησε δ ἄρ ὀστέον εἴσω/αἰχμή χαλκείη τόν δέ σκότος ὄσσε κάλυψεν,2,iliad,6,10
172,2,θρέπτρα φίλοις ἀπέδωκε μινυνθάδιος δέ οἱ αἰών/ἔπλεθ ὑπ Αἴαντος μεγαθύμου δουρί δαμέντι,2,iliad,4,478
173,2,θρέπτρα φίλοις ἀπέδωκε μινυνθάδιος δέ οἱ αἰών/ἔπλεθ ὑπ Αἴαντος μεγαθύμου δουρί δαμέντι,2,iliad,17,302
174,2,ἀμφί ἕ παπτήνας ὑπό δέ Τρῶες κεκάδοντο/ἀνδρός ἀκοντίσσαντος ὅ δ οὐχ ἅλιον βέλος ἧκεν,2,iliad,4,497
175,2,ἀμφί ἕ παπτήνας ὑπό δέ Τρῶες κεκάδοντο/ἀνδρός ἀκοντίσσαντος ὅ δ οὐχ ἅλιον βέλος ἧκεν,2,iliad,15,574
176,2,χώρησαν δ ὑπό τε πρόμαχοι καί φαίδιμος Ἕκτωρ/Ἀργεῖοι δέ μέγα ἴαχον ἐρύσαντο δέ νεκρούς,2,iliad,4,505
177,2,χώρησαν δ ὑπό τε πρόμαχοι καί φαίδιμος Ἕκτωρ/Ἀργεῖοι δέ μέγα ἴαχον ἐρύσαντο δέ νεκρούς,2,iliad,17,316
178,2,οἵ ἑ μέγαν περ ἐόντα καί ἴφθιμον καί ἀγαυόν/ὦσαν ἀπό σφείων ὅ δέ χασσάμενος πελεμίχθη,2,iliad,4,534
179,2,οἵ ἑ μέγαν περ ἐόντα καί ἴφθιμον καί ἀγαυόν/ὦσαν ἀπό σφείων ὅ δέ χασσάμενος πελεμίχθη,2,iliad,5,625
180,2,ὥς ἔφατ εὐχόμενος τοῦ δ ἔκλυε Παλλάς Ἀθήνη/γυῖα δ ἔθηκεν ἐλαφρά πόδας καί χεῖρας ὕπερθεν,2,iliad,5,121
181,2,ὥς ἔφατ εὐχόμενος τοῦ δ ἔκλυε Παλλάς Ἀθήνη/γυῖα δ ἔθηκεν ἐλαφρά πόδας καί χεῖρας ὕπερθεν,2,iliad,23,771
182,2,τοῖς ἄλλοις ἀτάρ εἴ κε Διός θυγάτηρ Ἀφροδίτη/ἔλθῃσ ἐς πόλεμον τήν γ οὐτάμεν ὀξέϊ χαλκῷ,2,iliad,5,131
183,2,τοῖς ἄλλοις ἀτάρ εἴ κε Διός θυγάτηρ Ἀφροδίτη/ἔλθῃσ ἐς πόλεμον τήν γ οὐτάμεν ὀξέϊ χαλκῷ,2,iliad,5,820
184,2,ὅς τις ὅδε κρατέει καί δή κακά πολλά ἔοργε/Τρῶας ἐπεί πολλῶν τε καί ἐσθλῶν γούνατ ἔλυσεν,2,iliad,5,175
185,2,ὅς τις ὅδε κρατέει καί δή κακά πολλά ἔοργε/Τρῶας ἐπεί πολλῶν τε καί ἐσθλῶν γούνατ ἔλυσεν,2,iliad,16,424
186,2,ἀλλ ἄγ ἐμῶν ὀχέων ἐπιβήσεο ὄφρα ἴδηαι/οἷοι Τρώϊοι ἵπποι ἐπιστάμενοι πεδίοιο,2,iliad,5,221
187,2,ἀλλ ἄγ ἐμῶν ὀχέων ἐπιβήσεο ὄφρα ἴδηαι/οἷοι Τρώϊοι ἵπποι ἐπιστάμενοι πεδίοιο,2,iliad,8,105
188,2,οἷοι Τρώϊοι ἵπποι ἐπιστάμενοι πεδίοιο/κραιπνά μάλ ἔνθα καί ἔνθα διωκέμεν ἠδέ φέβεσθαι,2,iliad,5,222
189,2,οἷοι Τρώϊοι ἵπποι ἐπιστάμενοι πεδίοιο/κραιπνά μάλ ἔνθα καί ἔνθα διωκέμεν ἠδέ φέβεσθαι,2,iliad,8,106
190,2,πρόσθε δέ οἱ δόρυ τ ἔσχε καί ἀσπίδα πάντοσ ἐΐσην/τόν κτάμεναι μεμαώς ὅς τις τοῦ γ ἀντίος ἔλθοι,2,iliad,5,300
191,2,πρόσθε δέ οἱ δόρυ τ ἔσχε καί ἀσπίδα πάντοσ ἐΐσην/τόν κτάμεναι μεμαώς ὅς τις τοῦ γ ἀντίος ἔλθοι,2,iliad,17,7
192,2,τίς νύ σε τοιάδ ἔρεξε φίλον τέκος Οὐρανιώνων/μαψιδίως ὡς εἴ τι κακόν ῥέζουσαν ἐνωπῇ,2,iliad,5,373
193,2,τίς νύ σε τοιάδ ἔρεξε φίλον τέκος Οὐρανιώνων/μαψιδίως ὡς εἴ τι κακόν ῥέζουσαν ἐνωπῇ,2,iliad,21,509
194,2,δῄουν ἀλλήλων ἀμφί στήθεσσι βοείας/ἀσπίδας εὐκύκλους λαισήϊά τε πτερόεντα,2,iliad,5,452
195,2,δῄουν ἀλλήλων ἀμφί στήθεσσι βοείας/ἀσπίδας εὐκύκλους λαισήϊά τε πτερόεντα,2,iliad,12,425
196,2,αὐτίκα δ ἐξ ὀχέων σύν τεύχεσιν ἆλτο χαμᾶζε/πάλλων δ ὀξέα δοῦρα κατά στρατόν ᾤχετο πάντῃ,2,iliad,5,494
197,2,αὐτίκα δ ἐξ ὀχέων σύν τεύχεσιν ἆλτο χαμᾶζε/πάλλων δ ὀξέα δοῦρα κατά στρατόν ᾤχετο πάντῃ,2,iliad,6,103
198,2,πάλλων δ ὀξέα δοῦρα κατά στρατόν ᾤχετο πάντῃ/ὀτρύνων μαχέσασθαι ἔγειρε δέ φύλοπιν αἰνήν,3,iliad,5,495
199,2,πάλλων δ ὀξέα δοῦρα κατά στρατόν ᾤχετο πάντῃ/ὀτρύνων μαχέσασθαι ἔγειρε δέ φύλοπιν αἰνήν,3,iliad,6,104
200,2,πάλλων δ ὀξέα δοῦρα κατά στρατόν ᾤχετο πάντῃ/ὀτρύνων μαχέσασθαι ἔγειρε δέ φύλοπιν αἰνήν,3,iliad,11,212
201,2,ὀτρύνων μαχέσασθαι ἔγειρε δέ φύλοπιν αἰνήν/οἵ δ ἐλελίχθησαν καί ἐναντίοι ἔσταν Ἀχαιῶν,3,iliad,5,496
202,2,ὀτρύνων μαχέσασθαι ἔγειρε δέ φύλοπιν αἰνήν/οἵ δ ἐλελίχθησαν καί ἐναντίοι ἔσταν Ἀχαιῶν,3,iliad,6,105
203,2,ὀτρύνων μαχέσασθαι ἔγειρε δέ φύλοπιν αἰνήν/οἵ δ ἐλελίχθησαν καί ἐναντίοι ἔσταν Ἀχαιῶν,3,iliad,11,213
204,2,αὐτίκ Ἀθηναίην ἔπεα πτερόεντα προσηύδα/ὤ πόποι αἰγιόχοιο Διός τέκος Ἀτρυτώνη,2,iliad,5,713
205,2,αὐτίκ Ἀθηναίην ἔπεα πτερόεντα προσηύδα/ὤ πόποι αἰγιόχοιο Διός τέκος Ἀτρυτώνη,2,iliad,21,419
206,2,ἥ μέν ἐποιχομένη χρυσάμπυκας ἔντυεν ἵππους/Ἥρη πρέσβα θεά θυγάτηρ μεγάλοιο Κρόνοιο,2,iliad,5,720
207,2,ἥ μέν ἐποιχομένη χρυσάμπυκας ἔντυεν ἵππους/Ἥρη πρέσβα θεά θυγάτηρ μεγάλοιο Κρόνοιο,2,iliad,8,382
208,2,αὐτάρ Ἀθηναίη κούρη Διός αἰγιόχοιο/πέπλον μέν κατέχευεν ἑανόν πατρός ἐπ οὔδει,2,iliad,5,733
209,2,αὐτάρ Ἀθηναίη κούρη Διός αἰγιόχοιο/πέπλον μέν κατέχευεν ἑανόν πατρός ἐπ οὔδει,2,iliad,8,384
210,2,πέπλον μέν κατέχευεν ἑανόν πατρός ἐπ οὔδει/ποικίλον ὅν ῥ αὐτή ποιήσατο καί κάμε χερσίν,2,iliad,5,734
211,2,πέπλον μέν κατέχευεν ἑανόν πατρός ἐπ οὔδει/ποικίλον ὅν ῥ αὐτή ποιήσατο καί κάμε χερσίν,2,iliad,8,385
212,2,ποικίλον ὅν ῥ αὐτή ποιήσατο καί κάμε χερσίν/ἥ δέ χιτῶν ἐνδῦσα Διός νεφεληγερέταο,2,iliad,5,735
213,2,ποικίλον ὅν ῥ αὐτή ποιήσατο καί κάμε χερσίν/ἥ δέ χιτῶν ἐνδῦσα Διός νεφεληγερέταο,2,iliad,8,386
214,2,ἥ δέ χιτῶν ἐνδῦσα Διός νεφεληγερέταο/τεύχεσιν ἐς πόλεμον θωρήσσετο δακρυόεντα,2,iliad,5,736
215,2,ἥ δέ χιτῶν ἐνδῦσα Διός νεφεληγερέταο/τεύχεσιν ἐς πόλεμον θωρήσσετο δακρυόεντα,2,iliad,8,387
216,2,ἐς δ ὄχεα φλόγεα ποσί βήσετο λάζετο δ ἔγχος/βριθύ μέγα στιβαρόν τῷ δάμνησι στίχας ἀνδρῶν,2,iliad,5,745
217,2,ἐς δ ὄχεα φλόγεα ποσί βήσετο λάζετο δ ἔγχος/βριθύ μέγα στιβαρόν τῷ δάμνησι στίχας ἀνδρῶν,2,iliad,8,389
218,2,Ἥρη δέ μάστιγι θοῶς ἐπεμαίετ ἄρ ἵππους/αὐτόμαται δέ πύλαι μύκον οὐρανοῦ ἅς ἔχον Ὧραι,2,iliad,5,748
219,2,Ἥρη δέ μάστιγι θοῶς ἐπεμαίετ ἄρ ἵππους/αὐτόμαται δέ πύλαι μύκον οὐρανοῦ ἅς ἔχον Ὧραι,2,iliad,8,392
220,2,αὐτόμαται δέ πύλαι μύκον οὐρανοῦ ἅς ἔχον Ὧραι/τῇς ἐπιτέτραπται μέγας οὐρανός Οὔλυμπός τε,2,iliad,5,749
221,2,αὐτόμαται δέ πύλαι μύκον οὐρανοῦ ἅς ἔχον Ὧραι/τῇς ἐπιτέτραπται μέγας οὐρανός Οὔλυμπός τε,2,iliad,8,393
222,2,τῇς ἐπιτέτραπται μέγας οὐρανός Οὔλυμπός τε/ἠμέν ἀνακλῖναι πυκινόν νέφος ἠδ ἐπιθεῖναι,2,iliad,5,750
223,2,τῇς ἐπιτέτραπται μέγας οὐρανός Οὔλυμπός τε/ἠμέν ἀνακλῖναι πυκινόν νέφος ἠδ ἐπιθεῖναι,2,iliad,8,394
224,2,ἠμέν ἀνακλῖναι πυκινόν νέφος ἠδ ἐπιθεῖναι/τῇ ῥα δι αὐτάων κεντρηνεκέας ἔχον ἵππους,2,iliad,5,751
225,2,ἠμέν ἀνακλῖναι πυκινόν νέφος ἠδ ἐπιθεῖναι/τῇ ῥα δι αὐτάων κεντρηνεκέας ἔχον ἵππους,2,iliad,8,395
226,2,ὅσσόν τ ἐννεάχιλοι ἐπίαχον ἤ δεκάχιλοι/ἀνέρες ἐν πολέμῳ ἔριδα ξυνάγοντες Ἄρηος,2,iliad,5,860
227,2,ὅσσόν τ ἐννεάχιλοι ἐπίαχον ἤ δεκάχιλοι/ἀνέρες ἐν πολέμῳ ἔριδα ξυνάγοντες Ἄρηος,2,iliad,14,148
228,2,χαλκός τε χρυσός τε πολύκμητός τε σίδηρος/τῶν κέν τοι χαρίσαιτο πατήρ ἀπερείσι ἄποινα,2,iliad,6,48
229,2,χαλκός τε χρυσός τε πολύκμητός τε σίδηρος/τῶν κέν τοι χαρίσαιτο πατήρ ἀπερείσι ἄποινα,2,iliad,11,133
230,2,ἔνθά κεν αὖτε Τρῶες ἀρηϊφίλων ὑπ Ἀχαιῶν/Ἴλιον εἰσανέβησαν ἀναλκείῃσι δαμέντες,2,iliad,6,73
231,2,ἔνθά κεν αὖτε Τρῶες ἀρηϊφίλων ὑπ Ἀχαιῶν/Ἴλιον εἰσανέβησαν ἀναλκείῃσι δαμέντες,2,iliad,17,319
232,2,καί οἱ ὑποσχέσθαι δυοκαίδεκα βοῦς ἐνί νηῷ/ἤνις ἠκέστας ἱερευσέμεν αἴ κ ἐλεήσῃ,2,iliad,6,93
233,2,καί οἱ ὑποσχέσθαι δυοκαίδεκα βοῦς ἐνί νηῷ/ἤνις ἠκέστας ἱερευσέμεν αἴ κ ἐλεήσῃ,2,iliad,6,274
234,2,ἤνις ἠκέστας ἱερευσέμεν αἴ κ ἐλεήσῃ/ἄστύ τε καί Τρώων ἀλόχους καί νήπια τέκνα,2,iliad,6,94
235,2,ἤνις ἠκέστας ἱερευσέμεν αἴ κ ἐλεήσῃ/ἄστύ τε καί Τρώων ἀλόχους καί νήπια τέκνα,2,iliad,6,275
236,2,ὅς κάλλιστος ἔην ποικίλμασιν ἠδέ μέγιστος/ἀστήρ δ ὥς ἀπέλαμπεν ἔκειτο δέ νείατος ἄλλων,2,iliad,6,294
237,2,ὅς κάλλιστος ἔην ποικίλμασιν ἠδέ μέγιστος/ἀστήρ δ ὥς ἀπέλαμπεν ἔκειτο δέ νείατος ἄλλων,2,odyssey,15,107
238,2,ἔγχος ἔχ ἑνδεκάπηχυ πάροιθε δέ λάμπετο δουρός/αἰχμή χαλκείη περί δέ χρύσεος θέε πόρκης,2,iliad,6,319
239,2,ἔγχος ἔχ ἑνδεκάπηχυ πάροιθε δέ λάμπετο δουρός/αἰχμή χαλκείη περί δέ χρύσεος θέε πόρκης,2,iliad,8,494
240,2,ἀλλ εἰς οἶκον ἰοῦσα τά σ αὐτῆς ἔργα κόμιζε/ἱστόν τ ἠλακάτην τε καί ἀμφιπόλοισι κέλευε,3,iliad,6,490
241,2,ἀλλ εἰς οἶκον ἰοῦσα τά σ αὐτῆς ἔργα κόμιζε/ἱστόν τ ἠλακάτην τε καί ἀμφιπόλοισι κέλευε,3,odyssey,1,356
242,2,ἀλλ εἰς οἶκον ἰοῦσα τά σ αὐτῆς ἔργα κόμιζε/ἱστόν τ ἠλακάτην τε καί ἀμφιπόλοισι κέλευε,3,odyssey,21,350
243,2,ὡς δ ὅτε τις στατός ἵππος ἀκοστήσας ἐπί φάτνῃ/δεσμόν ἀπορρήξας θείῃ πεδίοιο κροαίνων,2,iliad,6,506
244,2,ὡς δ ὅτε τις στατός ἵππος ἀκοστήσας ἐπί φάτνῃ/δεσμόν ἀπορρήξας θείῃ πεδίοιο κροαίνων,2,iliad,15,263
245,2,δεσμόν ἀπορρήξας θείῃ πεδίοιο κροαίνων/εἰωθώς λούεσθαι ἐϋρρεῖος ποταμοῖο,2,iliad,6,507
246,2,δεσμόν ἀπορρήξας θείῃ πεδίοιο κροαίνων/εἰωθώς λούεσθαι ἐϋρρεῖος ποταμοῖο,2,iliad,15,264
